Wavenumber;HDPE;PS;PA6;PET;PMMA;PP
3750.8682;95.4421;98.0248;99.5157;102.122;100.005;98.5452
3752.7966;95.4425;98.0016;99.495;102.074;100.005;98.5208
3754.7251;95.4374;97.9895;99.4846;102.043;100.008;98.5059
3756.6536;95.4322;97.9897;99.4846;102.028;100.012;98.5035
3758.582;95.4309;97.9988;99.4932;102.027;100.018;98.5126
3760.5105;95.4346;98.012;99.5072;102.035;100.025;98.5299
3762.439;95.4425;98.0252;99.5225;102.044;100.032;98.5504
3764.3674;95.4522;98.0368;99.535;102.05;100.039;98.5693
3766.2959;95.4601;98.0478;99.5416;102.055;100.045;98.5831
3768.2244;95.4632;98.0595;99.5413;102.064;100.048;98.5905
3770.1528;95.4602;98.0717;99.5346;102.081;100.048;98.5929
3772.0813;95.4516;98.082;99.524;102.1;100.046;98.5924
3774.0098;95.4397;98.0879;99.5122;102.115;100.044;98.5911
3775.9382;95.4275;98.0884;99.5021;102.114;100.043;98.5901
3777.8667;95.4184;98.0845;99.4955;102.092;100.045;98.59
3779.7952;95.4151;98.0786;99.4928;102.055;100.051;98.5908
3781.7236;95.4184;98.073;99.4923;102.02;100.059;98.5933
3783.6521;95.4268;98.0691;99.4909;102.005;100.066;98.5974
3785.5806;95.4371;98.0666;99.4867;102.019;100.069;98.6027
3787.509;95.4454;98.0655;99.4812;102.06;100.067;98.6075
3789.4375;95.4492;98.0662;99.4788;102.118;100.061;98.6104
3791.366;95.4473;98.0698;99.4842;102.18;100.054;98.61
3793.2944;95.4407;98.0762;99.4989;102.233;100.049;98.6056
3795.2229;95.4318;98.084;99.5196;102.26;100.05;98.5974
3797.1514;95.424;98.0899;99.5381;102.247;100.058;98.5867
3799.0798;95.4193;98.0899;99.5459;102.196;100.068;98.5767
3801.0083;95.4167;98.0819;99.5396;102.131;100.075;98.571
3802.9368;95.4131;98.0676;99.5249;102.084;100.073;98.5716
3804.8652;95.4063;98.0527;99.5124;102.074;100.065;98.5771
3806.7937;95.3968;98.0425;99.5098;102.102;100.056;98.5843
3808.7222;95.3869;98.04;99.5184;102.162;100.051;98.5916
3810.6506;95.38;98.0443;99.5335;102.239;100.051;98.5988
3812.5791;95.38;98.0521;99.5462;102.306;100.057;98.6051
3814.5076;95.39;98.0583;99.5464;102.324;100.069;98.6084
3816.436;95.4087;98.0577;99.5274;102.273;100.082;98.6061
3818.3645;95.4275;98.0485;99.4924;102.17;100.09;98.5979
3820.293;95.4354;98.0336;99.4545;102.071;100.087;98.5868
3822.2214;95.4282;98.0198;99.428;102.02;100.074;98.577
3824.1499;95.4109;98.0126;99.4189;102.028;100.057;98.5703
3826.0784;95.3903;98.0131;99.4248;102.085;100.042;98.5666
3828.0068;95.3706;98.0189;99.4386;102.169;100.03;98.5644
3829.9353;95.3547;98.0264;99.4523;102.254;100.022;98.5616
3831.8638;95.3461;98.0324;99.4589;102.298;100.018;98.5555
3833.7922;95.3495;98.0349;99.4557;102.268;100.02;98.5446
3835.7207;95.3667;98.0344;99.4475;102.164;100.025;98.5312
3837.6492;95.3919;98.0331;99.4446;102.041;100.032;98.5218
3839.5776;95.4134;98.033;99.4522;101.969;100.036;98.5222
3841.5061;95.4219;98.0341;99.4669;101.986;100.036;98.5319
3843.4346;95.4147;98.0353;99.4833;102.087;100.031;98.5462
3845.363;95.3951;98.0347;99.4982;102.247;100.02;98.561
3847.2915;95.3703;98.0292;99.5076;102.417;100.005;98.573
3849.22;95.3512;98.0165;99.5059;102.529;99.9938;98.5793
3851.1484;95.3471;97.9985;99.4904;102.529;99.9921;98.5781
3853.0769;95.3581;97.983;99.4672;102.431;100.001;98.5714
3855.0054;95.3745;97.9792;99.4469;102.307;100.015;98.5631
3856.9338;95.386;97.9885;99.4351;102.221;100.026;98.5543
3858.8623;95.3893;98.0049;99.4317;102.193;100.03;98.5439
3860.7908;95.3869;98.0211;99.434;102.212;100.026;98.532
3862.7192;95.3839;98.0325;99.4376;102.248;100.019;98.5211
3864.6477;95.3856;98.0372;99.4376;102.264;100.015;98.5151
3866.5762;95.3941;98.0369;99.432;102.242;100.019;98.5174
3868.5046;95.4053;98.0348;99.4232;102.195;100.029;98.5281
3870.4331;95.4124;98.0332;99.4151;102.149;100.038;98.5414
3872.3616;95.4111;98.0317;99.4091;102.125;100.039;98.5488
3874.29;95.4017;98.0297;99.404;102.127;100.029;98.5467
3876.2185;95.3873;98.0275;99.398;102.145;100.011;98.5372
3878.147;95.372;98.0268;99.3904;102.168;99.9901;98.5266
3880.0754;95.3595;98.0292;99.3824;102.182;99.9739;98.5206
3882.0039;95.353;98.0339;99.3761;102.179;99.9679;98.5217
3883.9324;95.3532;98.0375;99.3735;102.16;99.9744;98.5282
3885.8608;95.359;98.0358;99.3744;102.137;99.9909;98.5355
3887.7893;95.3666;98.0284;99.3764;102.126;100.011;98.54
3889.7178;95.3716;98.0191;99.3776;102.137;100.026;98.5411
3891.6462;95.3699;98.0133;99.3776;102.173;100.03;98.5407
3893.5747;95.3599;98.0133;99.3764;102.222;100.021;98.5408
3895.5032;95.3435;98.0166;99.3721;102.259;100;98.5415
3897.4316;95.3265;98.0173;99.3612;102.254;99.9743;98.5413
3899.3601;95.3168;98.0104;99.3416;102.193;99.9518;98.5386
3901.2886;95.3202;97.9965;99.3178;102.098;99.9401;98.5343
3903.217;95.3352;97.9832;99.2988;102.018;99.9413;98.5311
3905.1455;95.3541;97.9795;99.2912;101.988;99.951;98.53
3907.074;95.368;97.9875;99.2954;102.009;99.962;98.5302
3909.0024;95.3723;98.0023;99.3075;102.062;99.9689;98.5303
3910.9309;95.3683;98.0163;99.3222;102.124;99.9709;98.5303
3912.8594;95.3624;98.0243;99.3345;102.17;99.9713;98.5313
3914.7878;95.3626;98.0251;99.3414;102.184;99.9749;98.5349
3916.7163;95.3737;98.0221;99.3428;102.164;99.9844;98.5416
3918.6448;95.3933;98.0206;99.3417;102.129;99.9984;98.5501
3920.5732;95.4126;98.024;99.3412;102.1;100.012;98.5573
3922.5017;95.422;98.0311;99.3418;102.087;100.022;98.56
3924.4302;95.4173;98.0378;99.3422;102.085;100.024;98.5573
3926.3586;95.4011;98.0406;99.3409;102.086;100.019;98.5509
3928.2871;95.3808;98.0383;99.338;102.083;100.009;98.5435
3930.2156;95.3644;98.0329;99.3357;102.082;99.9965;98.5372
3932.144;95.357;98.028;99.3364;102.091;99.9847;98.5329
3934.0725;95.3595;98.0262;99.3414;102.114;99.976;98.5304
3936.001;95.369;98.0282;99.3496;102.144;99.9719;98.5298
3937.9294;95.3817;98.0325;99.3577;102.169;99.9725;98.5318
3939.8579;95.3943;98.0369;99.3622;102.175;99.9764;98.5367
3941.7864;95.4043;98.0386;99.3602;102.157;99.9811;98.543
3943.7148;95.4105;98.0365;99.3515;102.122;99.9843;98.5477
3945.6433;95.4121;98.0315;99.3384;102.087;99.9849;98.5477
3947.5718;95.4094;98.0268;99.325;102.069;99.9835;98.5422
3949.5002;95.4038;98.0256;99.3149;102.075;99.9823;98.5338
3951.4287;95.3967;98.0293;99.3092;102.099;99.9825;98.5265
3953.3572;95.3888;98.0356;99.307;102.131;99.9839;98.523
3955.2856;95.3802;98.0399;99.3058;102.158;99.9845;98.5225
3957.2141;95.3705;98.0378;99.3033;102.176;99.9822;98.5219
3959.1426;95.36;98.0282;99.2985;102.185;99.9764;98.5178
3961.071;95.3497;98.0144;99.2917;102.187;99.9678;98.5092
3962.9995;95.3412;98.0018;99.2845;102.186;99.9584;98.4984
3964.928;95.3365;97.9949;99.2793;102.182;99.95;98.4894
3966.8564;95.3366;97.9941;99.2779;102.176;99.9439;98.4855
3968.7849;95.3414;97.9961;99.2808;102.172;99.941;98.4878
3970.7134;95.3499;97.9964;99.2867;102.171;99.9424;98.4951
3972.6418;95.3601;97.9923;99.2928;102.174;99.9488;98.5049
3974.5703;95.3705;97.9856;99.2963;102.178;99.9599;98.5149
3976.4988;95.3795;97.9807;99.2959;102.18;99.9733;98.5233
3978.4272;95.3863;97.9818;99.2933;102.176;99.9853;98.5289
3980.3557;95.39;97.9909;99.2915;102.167;99.9926;98.5312
3982.2842;95.3904;98.0061;99.2935;102.158;99.9946;98.5308
3984.2126;95.3875;98.0233;99.2994;102.156;99.9937;98.5294
3986.1411;95.3825;98.0381;99.3064;102.163;99.9934;98.5288
3988.0696;95.3775;98.0475;99.3098;102.177;99.9961;98.5299
3989.998;95.3751;98.0502;99.3058;102.192;100.001;98.5319
3991.9265;95.3767;98.0465;99.2937;102.201;100.004;98.5324
3993.855;95.382;98.0384;99.2768;102.202;100.002;98.5292
3995.7834;95.3893;98.0289;99.2611;102.196;99.9948;98.5228
3997.7119;95.3966;98.0221;99.2531;102.188;99.9846;98.5169
3999.6404;95.4029;98.0148;99.2562;102.183;99.9868;98.5129
4001.5688;95.4232;98.0324;99.2523;102.093;99.992;98.5166
